Game,Console,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Last Update,Stripped Sales,,No errors,Number Conversion,Total
Tournament Cyberball 2072,Lynx_b,Atari,Atari,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Truxton,GEN_b,Sega,Toaplan,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Turbo OutRun,PC_b,Sega,CODE TO GO,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Vigilante,PCE_b,NEC,Irem Software Engineering,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Vixen,PC_b,Unknown,Intelligent Design Ltd.,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Walter Payton Football,MS_b,Sega,Sega,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Wanted,MS_b,Sega,Sega,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
War in Middle Earth,ZXS_b,Melbourne House,Unknown,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
War in Middle Earth,ACPC_b,Melbourne House,Melbourne House,,,,,,,,,,1/1/1989,1/6/2018,#VALUE!,,0,0,
War in Middle Earth,MSX_b,Melbourne House,Unknown,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
War in Middle Earth,MSD_b,Melbourne House,Unknown,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
War in Middle Earth,AST_b,Melbourne House,Unknown,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
War in Middle Earth,Amig_b,Melbourne House,Unknown,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
War in Middle Earth,C64_b,Melbourne House,Unknown,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Where in the World is Carmen Sandiego?,MS_b,Parker Bros.,Parker Bros.,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Windwalker,PC_b,Origin Systems,Unknown,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Wonder Boy III: The Dragon's Trap,MS_b,Sega,Westone Bit Entertainment,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
World Class Baseball,PCE_b,NEC,Hudson Soft,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
World Court Tennis,PCE_b,NEC,Namco,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
World Games,MS_b,Sega,Epyx,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
X-Men: Madness in Murderworld,PC_b,Unknown,Paragon Software Corporation,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Xenophobe,7800_b,Atari,Atari,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Ys Book I & II,PCE_b,Hudson Soft,Nihon Falcom Corporation,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Ys Eternal,PC_b,Falcom Corporation,Nihon Falcom Corporation,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Spiker! Super Pro Volleyball,Int_b,INTV Corporation,Realtime Associates,,,,,,,,,,1/1/1989,1/13/2018,#VALUE!,,0,0,
Stadium Mud Buggies,Int_b,INTV Corporation,Realtime Associates,,,,,,,,,,1/1/1989,1/13/2018,#VALUE!,,0,0,
M1 Tank Platoon,PC_b,Microprose,MicroProse,,,,0.40m,,,,,,1/1/1989,,#VALUE!,,0,0,
Hoyle's Official Book of Games: Volume 1,All_b,Sierra Entertainment,Sierra Entertainment,,,,0.25m,,,,,,1/1/1989,4/8/2021,#VALUE!,,0,0,
The Duel: Test Drive II,All_b,Accolade,Distinctive Software,,,,0.25m,,,,,,1/1/1989,4/23/2022,#VALUE!,,0,0,
Rampage,2600_b,Activision,Activision,,,,,0.24m,0.22m,0.01m,,0.00m,1/1/1989,,0.24,,0.24,0.24,
Indianapolis 500: The Simulation,All_b,Electronic Arts,Papyrus Design Group,,,,0.20m,,,,,,1/1/1989,4/10/2021,#VALUE!,,0,0,
Curse of the Azure Bonds,All_b,Strategic Simulations,Strategic Simulations,,,,0.18m,,,,,,1/1/1989,3/22/2021,#VALUE!,,0,0,
HardBall II,All_b,Accolade,Distinctive Software,,,,0.10m,,,,,,1/1/1989,4/23/2022,#VALUE!,,0,0,
MechWarrior,PC_b,Activision,Dynamix,,,,0.10m,,,,,,1/1/1989,,#VALUE!,,0,0,
Hillsfar,All_b,Westwood Studios,Westwood,,,,0.08m,,,,,,1/1/1989,3/22/2021,#VALUE!,,0,0,
Dragons of Flame,All_b,Strategic Simulations,U.S. Gold,,,,0.06m,,,,,,1/1/1989,3/22/2021,#VALUE!,,0,0,
Dungeon Masters Assistant Volume I: Encounters,All_b,Strategic Simulations,Strategic Simulations,,,,0.03m,,,,,,1/1/1989,3/26/2021,#VALUE!,,0,0,
War of the Lance,All_b,Strategic Simulations,"Strategic Simulations, Inc",,,,0.02m,,,,,,1/1/1989,3/22/2021,#VALUE!,,0,0,
Zork Quest: The Crystal of Doom,PC_b,Infocom,"Tom Snyder Productions, Inc.",,,,0.00m,,,,,,1/1/1989,,#VALUE!,,0,0,
688 Attack Sub,PC_b,Electronic Arts,John W. Ratcliff,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
A Boy and His Blob: Trouble on Blobolonia,NES_b,Absolute Entertainment,Imagineering,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
A Nightmare on Elm Street,PC_b,Unknown,Westwood Associates,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
A-10 Tank Killer,PC_b,Dynamix,VU Games,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Advanced Dungeons & Dragons: Curse of the Azure Bonds,PC_b,SSI,"Strategic Simulations, Inc.",,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Advanced Dungeons & Dragons: Hillsfar,PC_b,SSI,Westwood Studios,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
After Burner,NES_b,Tengen,SunSoft,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
After Burner,PC_b,Sega,Sega,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
After Burner,FMT_b,CSK Research Institute,SunSoft,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
After Burner,MSD_b,Sega,SunSoft,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
After Burner,C64_b,Sega,Unknown,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
After Burner II,MSD_b,Sega,Bits Laboratory,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
After Burner II,AST_b,Activision,Bits Laboratory,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
After Burner II,Amig_b,Activision,Bits Laboratory,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Alex Kidd: High-Tech World,MS_b,Sega,Sega,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
ALF,MS_b,Sega,Sega,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Alien Crush,PCE_b,Turbo Technologies,Compile,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Altered Beast,MS_b,Sega,Sega,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Ancient Land of Ys,PC_b,Broderbund,Unlimited Software Inc.,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Arkanoid II: Revenge of Doh,PC_b,Taito,NovaLogic,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
ArkistaÂ´s Ring,NES_b,American Sammy,Sammy,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Arnold Palmer Tournament Golf,GEN_b,Sega,Sega,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Arthur: The Quest for Excalibur,PC_b,Infocom,"Infocom, Inc.",,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Baby Boomer,NES_b,Color Dreams,Color Dreams,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Bandit Kings of Ancient China,PC_b,KOEI,Koei,,,,,,,,,,1/1/1989,7/30/2018,#VALUE!,,0,0,
Barbarian,PC_b,Palace Software,Psygnosis,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Basketball Nightmare,MS_b,Sega,Sega,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Batman Returns,MS_b,Sega,Aspect Co. Ltd.,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Battle OutRun,MS_b,Sega,Sega,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Bill and Ted's Excellent Adventure,Lynx_b,Atari,Atari,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Blazing Lazers,PCE_b,NEC,Compile,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Blockout,PC_b,California Dreams,P.Z.Karen Co. Development Group,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Blue Lightning,Lynx_b,Atari,Epyx,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
BMX Airmaster,2600_b,Unknown,TNT Games,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Bubble Bobble,PC_b,Taito,Taito Corporation,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
California Games,Lynx_b,Atari,Epyx,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
California Games,MS_b,Sega,Epyx,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Captain Comic: The Adventure,NES_b,ComputerEasy,Color Dreams,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Casino Games,MS_b,Sega,Compile,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
China Warrior,PCE_b,Hudson Soft,Hudson Soft,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Chip's Challenge,Lynx_b,Atari,Atari,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Chrono Quest II,PC_b,Microvalue,Infomedia,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Cloud Master,MS_b,Sega,"Hot-B Co., Ltd.",,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Conquests of Camelot: The Search for the Grail,PC_b,Sierra Entertainment,"Sierra On-Line, Inc.",,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Crystal Mines,NES_b,Color Dreams,Color Dreams,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Day of the Pharaoh,PC_b,Rainbow Arts,Chip,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Dead Angle,MS_b,Sega,Seibu Kaihatsu,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Deep Blue,PCE_b,NEC,Pack-In-Video,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Die Hard,PC_b,Activision,Dynamix,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Double Dragon,GB_b,Taito,Technos Japan Corporation,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Double Dragon,7800_b,Activision,Activision,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Double Dragon II: The Revenge,PC_b,Virgin Interactive,Binary Design,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Double Dungeons,PCE_b,NEC,NCS/Masaya,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Double Dunk,2600_b,Atari,Atari,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Dragon Spirit,PCE_b,NEC,Namco,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Dragon Wars,PC_b,Interplay,Interplay Entertainment Corp.,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Dungeon Explorer,PCE_b,NEC,Atlus Co.,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Dungeon Master,PC_b,Unknown,FTL Games,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Dynamite Duke,MS_b,Sega,Sega,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Dynamite Dux,MS_b,Sega,Sega,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Electrocop,Lynx_b,Atari,Epyx,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Emmanuelle: A Game of Eroticism,PC_b,Unknown,"Coktel Vision, InfÃ©rence, MDO",,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Fantasy Zone,PCE_b,NEC,Bits Laboratory,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Fantasy Zone (Tengen),NES_b,Tengen,Tengen,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Fester's Quest,NES_b,Sunsoft,SunSoft,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Fighting Street,PCE_b,NEC,Alfa System,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Final Lap Twin,PCE_b,NEC,Namco,,,,,,,,,,1/1/1989,,#VALUE!,,0,0,
Hyper Lode Runner,GB_b,Bandai,Broderbund,,,,,,,,,,1/2/1989,,#VALUE!,,0,0,
Ganbare Goemon 2,NES_b,Konami,Konami,,,,,,,,,,1/4/1989,,#VALUE!,,0,0,
Space Harrier,NES_b,Takara,Sega,,,,,,,,,,1/6/1989,,#VALUE!,,0,0,
Family Trainer: Rairai Kyonshizu: Baby Kyonshii no Amida Daibouken,NES_b,Bandai,Bandai,,,,,,,,,,1/26/1989,,#VALUE!,,0,0,
Son Son II,PCE_b,NEC,Capcom,,,,,,,,,,1/27/1989,,#VALUE!,,0,0,
Zoids 2: Zenebasu no Gyakushuu,NES_b,Toshiba EMI,Micronics,,,,,,,,,,1/27/1989,,#VALUE!,,0,0,
Tecmo Bowl,NES_b,Tecmo,Tecmo,,,,1.53m,,,,,,2/1/1989,,#VALUE!,,0,0,
Friday the 13th,NES_b,LJN,Pack-In Video,,,,,,,,,,2/1/1989,,#VALUE!,,0,0,
Gyruss,NES_b,Ultra Games,Konami,,,,,,,,,,2/1/1989,,#VALUE!,,0,0,
Ultima: Exodus,NES_b,FCI,Origin,,,,,,,,,,2/1/1989,,#VALUE!,,0,0,
WWF WrestleMania,NES_b,Acclaim Entertainment,Rare Ltd.,,,,,,,,,,2/1/1989,,#VALUE!,,0,0,
Bandai Golf: Challenge Pebble Beach,NES_b,Bandai,TOSE Software,,,,,,,,,,2/1/1989,,#VALUE!,,0,0,
SimCity,Series_b,Maxis,Maxis,,,,20.00m,,,,,,2/2/1989,2/17/2020,#VALUE!,,0,0,
SimCity,All_b,Maxis,Maxis,,,,3.18m,,,,,,2/2/1989,11/27/2020,#VALUE!,,0,0,
Wrecking Crew (FDS),NES_b,Nintendo,Nintendo,,,,,,,,,,2/3/1989,,#VALUE!,,0,0,
Wagyan Land,NES_b,Namco,Namco,,,,,,,,,,2/9/1989,,#VALUE!,,0,0,
Famicom Jump: Eiyuu Retsuden,NES_b,Bandai,TOSE,,,,,1.10m,,,1.10m,0.00m,2/15/1989,,1.10,,1.10,1.1,
Space Shadow,NES_b,Bandai,Bandai,,,,,,,,,,2/15/1989,,#VALUE!,,0,0,
Hydlide 3: Yami Kara no Houmonsha,NES_b,Namco,Tikipod,,,,,,,,,,2/17/1989,,#VALUE!,,0,0,
Wizardry II: Legacy of Llylgamyn - The Third Scenario,NES_b,ASCII Entertainment,ASCII Entertainment,,,,,,,,,,2/21/1989,,#VALUE!,,0,0,
Wizardry: Legacy of Llylgamyn - The Third Scenario,NES_b,ASCII Entertainment,"Sir-tech Software, Inc.",,,,,,,,,,2/21/1989,,#VALUE!,,0,0,
Hany in the Sky,PCE_b,FACE,Sankindo,,,,,,,,,,3/1/1989,,#VALUE!,,0,0,
John Elway's Quarterback,NES_b,Tradewest,Rare Ltd.,,,,,,,,,,3/1/1989,,#VALUE!,,0,0,
Kung-Fu Heroes,NES_b,Culture Brain,Culture Brain,,,,,,,,,,3/1/1989,,#VALUE!,,0,0,
Marble Madness,NES_b,Milton Bradley,Rare Ltd.,,,,,,,,,,3/1/1989,,#VALUE!,,0,0,
Ninja Gaiden,NES_b,Konami,Tecmo,,,,,,,,,,3/1/1989,,#VALUE!,,0,0,
Operation Wolf,NES_b,Taito,Taito Corporation,,,,,,,,,,3/1/1989,,#VALUE!,,0,0,
Dance Aerobics,NES_b,Nintendo,Human Entertainment,,,,,,,,,,3/1/1989,,#VALUE!,,0,0,
Hayauchi Super Igo,NES_b,Namco,Homedata,,,,,,,,,,3/3/1989,,#VALUE!,,0,0,
Sakigake!! Otokojuku: Shippu Ichi Gou Sei,NES_b,Bandai,Bandai,,,,,,,,,,3/3/1989,,#VALUE!,,0,0,
Winning Shot,PCE_b,Data East,Data East,,,,,,,,,,3/3/1989,,#VALUE!,,0,0,
Jesus: KyÅfu no Bio-Monster,NES_b,King Records,"Enix corporation., Chunsoft Co., Ltd.",,,,,,,,,,3/17/1989,,#VALUE!,,0,0,
Out Live,PCE_b,Sunsoft,SunSoft,,,,,,,,,,3/17/1989,,#VALUE!,,0,0,
Kaizou Chounin Shubibinman,PCE_b,NCS,NCS,,,,,,,,,,3/18/1989,,#VALUE!,,0,0,
Square's Tom Sawyer,NES_b,Square,Square,,,,,,,,,,3/19/1989,,#VALUE!,,0,0,
P-47: The Freedom Fighter,PCE_b,Aicom,Aicom,,,,,,,,,,3/20/1989,,#VALUE!,,0,0,
Space Quest III: The Pirates of Pestulon,PC_b,Sierra Entertainment,Sierra Entertainment,,,,,,,,,,3/22/1989,,#VALUE!,,0,0,
F-1 Pilot,PCE_b,Pack-In-Video,Pack-In-Video,,,,,,,,,,3/23/1989,,#VALUE!,,0,0,
Shiryou Sensen: War of the Dead,PCE_b,Victor Interactive,Victor Interactive Software,,,,,,,,,,3/24/1989,,#VALUE!,,0,0,
Ankoku Shinwa: Yamato Takeru Densetsu,NES_b,Unknown,Zap,,,,,,,,,,3/24/1989,,#VALUE!,,0,0,
Ganbare! Golf Boys,PCE_b,NCS,Dual,,,,,,,,,,3/28/1989,,#VALUE!,,0,0,
After Burner II,NES_b,Sunsoft,Unknown,,,,,,,,,,3/30/1989,,#VALUE!,,0,0,
Kyuukyoku Tiger,PCE_b,Taito,Taito Corporation,,,,,,,,,,3/31/1989,,#VALUE!,,0,0,
Matsumoto Akira no Kabushiki Hisshougaku II,NES_b,Imagineer,Imagineer,,,,,,,,,,3/31/1989,,#VALUE!,,0,0,
Fist of the North Star,NES_b,Taxan,Shouei,,,,,,,,,,4/1/1989,,#VALUE!,,0,0,
Legacy of the Wizard,NES_b,Broderbund,Nihon Falcom Corporation,,,,,,,,,,4/1/1989,,#VALUE!,,0,0,
Makai Hakkenden Shada,PCE_b,Data East,Data East,,,,,,,,,,4/1/1989,,#VALUE!,,0,0,
Mappy-Land,NES_b,Taxan,Namco,,,,,,,,,,4/1/1989,,#VALUE!,,0,0,
Mystery Quest,NES_b,Taxan,Carry Lab.,,,,,,,,,,4/1/1989,,#VALUE!,,0,0,
Predator,NES_b,Activision,Pack-In Video,,,,,,,,,,4/1/1989,,#VALUE!,,0,0,
Taboo: The Sixth Sense,NES_b,Tradewest,Rare Ltd.,,,,,,,,,,4/1/1989,,#VALUE!,,0,0,
The Guardian Legend,NES_b,Broderbund,Compile,,,,,,,,,,4/1/1989,,#VALUE!,,0,0,
Adventures of Lolo,NES_b,HAL Laboratory,HAL Laboratory,,,,,0.06m,0.06m,,,,4/1/1989,,0.06,,0.06,0.06,
Amagon,NES_b,Sammy Corporation,Aicom,,,,,,,,,,4/1/1989,,#VALUE!,,0,0,
Dr. Jekyll and Mr. Hyde,NES_b,Bandai,Advance Communication Company,,,,,,,,,,4/1/1989,,#VALUE!,,0,0,
Leisure Suit Larry III: Passionate Patti in Pursuit of the Pulsating Pectorals!,PC_b,Sierra Entertainment,"Sierra On-Line, Inc.",,,,0.25m,,,,,,4/9/1989,,#VALUE!,,0,0,
Mindseeker,NES_b,Namco,Namco,,,,,,,,,,4/18/1989,,#VALUE!,,0,0,
Energy,PCE_b,NCS,Luasan Soft,,,,,,,,,,4/19/1989,,#VALUE!,,0,0,
007: License To Kill,PC_b,Domark Software,Unknown,,,,,,,,,,4/20/1989,,#VALUE!,,0,0,
Yakuman,GB_b,Nintendo,Intelligent Systems,,,,1.28m,,,,,,4/21/1989,,#VALUE!,,0,0,
Wonder Momo,PCE_b,Namco,Namco,,,,,,,,,,4/21/1989,,#VALUE!,,0,0,
Devil Man,NES_b,Namco,ISCO,,,,,,,,,,4/25/1989,,#VALUE!,,0,0,
Susano O Densetsu,PCE_b,Hudson Soft,Alfa System,,,,,,,,,,4/27/1989,,#VALUE!,,0,0,
Dragon Buster II: Yami no Fuuin,NES_b,Namco,Namco,,,,,,,,,,4/27/1989,,#VALUE!,,0,0,
Blood Money,All_b,Psygnosis,DMA Design,,,,0.04m,,,,,,5/1/1989,4/23/2021,#VALUE!,,0,0,
Teenage Mutant Ninja Turtles,Series_b,Konami,Konami,,,,22.60m,,,,,,5/12/1989,3/16/2020,#VALUE!,,0,0,
Famicom Tantei Club Part II: Ushiro ni Tatsu Shoujo (FDS),NES_b,Nintendo,Nintendo,,,,,,,,,,5/23/1989,8/29/2018,#VALUE!,,0,0,
Naxat Open,PCE_b,Naxat Soft,Naxat Soft,,,,,,,,,,5/30/1989,,#VALUE!,,0,0,
Teenage Mutant Ninja Turtles,NES_b,Ultra Games,Konami,,5.9,,,4.17m,3.38m,0.44m,0.31m,0.04m,6/1/1989,,4.17,,4.17,4.17,
Guerrilla War,NES_b,SNK,SNK Corporation,,,,,,,,,,6/1/1989,,#VALUE!,,0,0,
Hoops,NES_b,Jaleco,Jaleco Entertainment,,,,,,,,,,6/1/1989,,#VALUE!,,0,0,
Hydlide,NES_b,FCI,Tikipod,,,,,,,,,,6/1/1989,,#VALUE!,,0,0,
Monster Party,NES_b,Bandai,Bandai,,,,,,,,,,6/1/1989,,#VALUE!,,0,0,
Shooting Range,NES_b,Bandai,TOSE Software,,,,,,,,,,6/1/1989,,#VALUE!,,0,0,
Street Cop,NES_b,Bandai,Bandai,,,,,,,,,,6/1/1989,,#VALUE!,,0,0,
The Adventures of Bayou Billy,NES_b,Konami,Konami,,,,,,,,,,6/1/1989,,#VALUE!,,0,0,
Track & Field II,NES_b,Konami,Konami,,,,,,,,,,6/1/1989,,#VALUE!,,0,0,
Super Dodge Ball,NES_b,Sony Imagesoft,Technos Japan Corporation,,,,0.50m,,,,,,6/1/1989,,#VALUE!,,0,0,
Manhunter 2: San Francisco,All_b,Sierra Online,Evryware,,,,0.10m,,,,,,6/1/1989,10/5/2022,#VALUE!,,0,0,
Airwolf,NES_b,Acclaim Entertainment,Acclaim Entertainment,,,,,,,,,,6/1/1989,,#VALUE!,,0,0,
California Games,NES_b,Milton Bradley,Rare Ltd.,,,,,,,,,,6/1/1989,,#VALUE!,,0,0,
Desert Commander,NES_b,Kemco,Seika Corporation,,,,,,,,,,6/1/1989,,#VALUE!,,0,0,
Wai Wai Mahjong: Yukai na Jantomi-tachi,PCE_b,Video System,Video System,,,,,,,,,,6/19/1989,,#VALUE!,,0,0,
Fire ProWrestling: Combination Tag,PCE_b,Human Entertainment,Human Entertainment,,,,,,,,,,6/22/1989,,#VALUE!,,0,0,
Jinmu Denshou,PCE_b,Unknown,Wolf Team,,,,,,,,,,6/23/1989,,#VALUE!,,0,0,
La Salle Ishii no Child's Quest,NES_b,Namco,Namco,,,,,,,,,,6/23/1989,,#VALUE!,,0,0,
Cyber Cross,PCE_b,FACE,Sankindo,,,,,,,,,,6/23/1989,,#VALUE!,,0,0,
Teenage Mutant Ninja Turtles,All_b,Ultra Games,Konami,,,,4.00m,,,,,,6/25/1989,4/23/2022,#VALUE!,,0,0,
SD Gundam Gachapon Senshi 2: Capsule Senki,NES_b,Bandai,Bandai,,,,,,,,,,6/25/1989,,#VALUE!,,0,0,
Tengai Makyou: Ziria,PCE_b,Hudson Soft,RED Entertainment,,,,,,,,,,6/30/1989,,#VALUE!,,0,0,
The Ninja Warriors,PCE_b,Taito,Taito Corporation,,,,,,,,,,6/30/1989,,#VALUE!,,0,0,
Mega Man 2,NES_b,Capcom,Capcom,,,,1.51m,,,,,,7/1/1989,,#VALUE!,,0,0,
Sea Animal Games for Toddlers and Kids with Jigsaw Puzzles,SCD_b,Ubisoft,Unknown,,,,,,,,,,7/1/1989,,#VALUE!,,0,0,
Strider,NES_b,Capcom,Capcom,,,,,,,,,,7/1/1989,,#VALUE!,,0,0,
Thundercade,NES_b,Sammy Corporation,Micronics,,,,,,,,,,7/1/1989,,#VALUE!,,0,0,
Indiana Jones and the Last Crusade: The Graphic Adventure,PC_b,LucasArts,Lucasfilm Games,,,,0.25m,,,,,,7/1/1989,,#VALUE!,,0,0,
Baseball Stars,NES_b,SNK,SNK Corporation,,,,,,,,,,7/1/1989,,#VALUE!,,0,0,
Beethoven: The Ultimate Canine Caper,GB_b,Hi Tech Expressions,Unexpected Development,,,,,,,,,,7/1/1989,,#VALUE!,,0,0,
Cobra Triangle,NES_b,Nintendo,Rare Ltd.,,,,,,,,,,7/1/1989,,#VALUE!,,0,0,
Defender of the Crown,NES_b,Ultra Games,Konami,,,,,,,,,,7/1/1989,,#VALUE!,,0,0,
Tenkaichi Bushi: Keru Naguru,NES_b,Namco,Game Studio,,,,,,,,,,7/21/1989,,#VALUE!,,0,0,
Double Dragon,2600_b,Activision,Activision,,,,,0.47m,0.45m,0.02m,,0.01m,7/23/1989,,0.47,,0.47,0.47,
EarthBound Beginnings,NES_b,Nintendo,Ape Studios / HAL Laboratory / Brownie Brown,,,,,,,,,,7/27/1989,4/25/2023,#VALUE!,,0,0,
Famista '89 - Kaimaku Han!!,NES_b,Namco,Namco,,,,,2.05m,,,2.05m,,7/28/1989,,2.05,,2.05,2.05,
Takeda Shingen,PCE_b,Aicom,Aicom,,,,,,,,,,7/28/1989,,#VALUE!,,0,0,
Famista '89 - Kaimaku Han!!,NES_b,Namco,Namco,,,,,,,,,,7/28/1989,,#VALUE!,,0,0,
Tetris,GB_b,Nintendo,Bullet Proof Software,,,,30.26m,,,,,,7/31/1989,,#VALUE!,,0,0,
Splatterhouse: Wanpaku Graffiti,NES_b,Namco,Namco,,,,,,,,,,7/31/1989,,#VALUE!,,0,0,
Super Mario Land,GB_b,Nintendo,Nintendo R&D1,,,,18.14m,,,,,,8/1/1989,,#VALUE!,,0,0,
Dragon Warrior,NES_b,Nintendo,ChunSoft,,,,2.00m,,,,,,8/1/1989,5/7/2018,#VALUE!,,0,0,
Tennis,GB_b,Nintendo,Nintendo R&D1,,,,1.99m,,,,,,8/1/1989,,#VALUE!,,0,0,
Alleyway,GB_b,Nintendo,Nintendo R&D1 / Intelligent Systems,,,,1.94m,,,,,,8/1/1989,,#VALUE!,,0,0,
Baseball,GB_b,Nintendo,Nintendo,,,,1.61m,,,,,,8/1/1989,,#VALUE!,,0,0,
Flying Dragon: The Secret Scroll,NES_b,Culture Brain,Culture Brain,,,,,,,,,,8/1/1989,,#VALUE!,,0,0,
Jordan vs Bird: One on One,NES_b,Milton Bradley,Rare Ltd.,,,,,,,,,,8/1/1989,,#VALUE!,,0,0,
The Bugs Bunny Crazy Castle,NES_b,Kemco,Kemco,,,,,,,,,,8/1/1989,,#VALUE!,,0,0,
Adventures of Tom Sawyer,NES_b,Seta Corporation,Seta Corporation,,,,,,,,,,8/1/1989,,#VALUE!,,0,0,
Faxanadu,NES_b,Nintendo,Nihon Falcom Corporation,,,,,,,,,,8/1/1989,,#VALUE!,,0,0,
Prince of Persia,Series_b,Ubisoft,Broderbund,,,,20.00m,,,,,,8/3/1989,2/9/2020,#VALUE!,,0,0,
Maison Ikkoku,PCE_b,Micro Cabin,Micro Cabin,,,,,,,,,,8/4/1989,,#VALUE!,,0,0,
Power League II,PCE_b,Hudson Soft,Hudson Soft,,,,,,,,,,8/8/1989,,#VALUE!,,0,0,
Break In,PCE_b,Naxat Soft,Naxat Soft,,,,,,,,,,8/10/1989,,#VALUE!,,0,0,
